Time,Rack1,Rack2,Rack3,Rack4,Rack5,Rack6,Rack7,Rack8,Rack9,Rack10,Rack11,Rack12,Rack13,Rack14,Rack15,Rack16,Rack17,Rack18,Rack19,Rack20
31200,12.73627013,16.42573913,21.43139866,17.80581321,15.44812244,23.66233158,8.500657495,13.12147668,15.45402208,14.35812616,15.75992529,12.40583285,16.75914632,15.19929722,16.1509957,16.14855654,17.26648121,19.53254263,17.0505456,18.44361559
31500,12.72896207,16.30269119,21.15218585,17.54087294,15.26192939,23.32457523,8.500657495,13.12063361,15.46214817,14.36077657,15.57288799,12.44455268,16.75914632,15.19929722,16.1509957,16.14639533,17.26525001,19.53201581,17.0505456,18.46173309
31800,12.721654,16.17964325,20.87297304,17.27593267,15.07573633,22.98681889,8.500657495,13.11979054,15.47027427,14.36342697,15.38585069,12.48327251,16.75914632,15.19929722,16.1509957,16.14423412,17.2640188,19.53148899,17.0505456,18.47985059
32100,12.71434594,16.05659531,20.59376022,17.0109924,14.88954327,22.64906254,8.500657495,13.11894748,15.47840036,14.36607738,15.19881339,12.52199233,16.75914632,15.19929722,16.1509957,16.14207291,17.26278759,19.53096216,17.0505456,18.49796809
32400,12.70703787,15.93354737,20.31454741,16.74605213,14.70335022,22.31130619,8.500657495,13.11810441,15.48652645,14.36872778,15.0117761,12.56071216,16.75914632,15.19929722,16.1509957,16.1399117,17.26155638,19.53043534,17.0505456,18.51608559
32700,12.69972981,15.81049943,20.03533459,16.48111186,14.51715716,21.97354984,8.500657495,13.11726135,15.49465254,14.37137819,14.8247388,12.59943199,16.75914632,15.19929722,16.1509957,16.13775049,17.26032517,19.52990851,17.0505456,18.53420309
33000,12.69242174,15.68745149,19.75612178,16.2161716,14.33096411,21.6357935,8.500657495,13.11641828,15.50277864,14.37402859,14.6377015,12.63815182,16.75914632,15.19929722,16.1509957,16.13558928,17.25909396,19.52938169,17.0505456,18.55232059
33300,12.68511368,15.56440355,19.47690897,15.95123133,14.14477105,21.29803715,8.500657495,13.11557521,15.51090473,14.376679,14.45066421,12.67687164,16.75914632,15.19929722,16.1509957,16.13342807,17.25786275,19.52885486,17.0505456,18.57043809
33600,12.67780562,15.44135561,19.19769615,15.68629106,13.95857799,20.9602808,8.500657495,13.11473215,15.51903082,14.3793294,14.26362691,12.71559147,16.75914632,15.19929722,16.1509957,16.13126686,17.25663154,19.52832804,17.0505456,18.58855559
33900,12.67049755,15.31830767,18.91848334,15.42135079,13.77238494,20.62252445,8.500657495,13.11388908,15.52715691,14.38197981,14.07658961,12.7543113,16.75914632,15.19929722,16.1509957,16.12910565,17.25540033,19.52780121,17.0505456,18.60667309
34200,12.66318949,15.19525973,18.63927053,15.15641052,13.58619188,20.2847681,8.500657495,13.11304602,15.53528301,14.38463021,13.88955232,12.79303113,16.75914632,15.19929722,16.1509957,16.12694444,17.25416912,19.52727439,17.0505456,18.62479059
34500,12.65588142,15.07221179,18.36005771,14.89147025,13.39999883,19.94701176,8.500657495,13.11220295,15.5434091,14.38728061,13.70251502,12.83175096,16.75914632,15.19929722,16.1509957,16.12478323,17.25293791,19.52674757,17.0505456,18.64290809
34800,12.64857336,14.94916385,18.0808449,14.62652999,13.21380577,19.60925541,8.500657495,13.11135989,15.55153519,14.38993102,13.51547772,12.87047078,16.75914632,15.19929722,16.1509957,16.12262202,17.2517067,19.52622074,17.0505456,18.6610256
35100,12.64126529,14.82611591,17.80163208,14.36158972,13.02761271,19.27149906,8.500657495,13.11051682,15.55966128,14.39258142,13.32844042,12.90919061,16.75914632,15.19929722,16.1509957,16.12046081,17.25047549,19.52569392,17.0505456,18.6791431
35400,12.63395723,14.70306797,17.52241927,14.09664945,12.84141966,18.93374271,8.500657495,13.10967375,15.56778738,14.39523183,13.14140313,12.94791044,16.75914632,15.19929722,16.1509957,16.11829961,17.24924428,19.52516709,17.0505456,18.6972606
35700,12.62664916,14.58002003,17.24320646,13.83170918,12.6552266,18.59598637,8.500657495,13.10883069,15.57591347,14.39788223,12.95436583,12.98663027,16.75914632,15.19929722,16.1509957,16.1161384,17.24801307,19.52464027,17.0505456,18.7153781
36000,12.6193411,14.45697209,16.96399364,13.56676891,12.46903355,18.25823002,8.500657495,13.10798762,15.58403956,14.40053264,12.76732853,13.0253501,16.75914632,15.19929722,16.1509957,16.11397719,17.24678186,19.52411344,17.0505456,18.7334956
36300,12.61203303,14.33392415,16.68478083,13.30182864,12.28284049,17.92047367,8.500657495,13.10714456,15.59216565,14.40318304,12.58029124,13.06406992,16.75914632,15.19929722,16.1509957,16.11181598,17.24555065,19.52358662,17.0505456,18.7516131
36600,12.60472497,14.21087621,16.40556802,13.03688838,12.09664743,17.58271732,8.500657495,13.10630149,15.60029175,14.40583345,12.39325394,13.10278975,16.75914632,15.19929722,16.1509957,16.10965477,17.24431944,19.52305979,17.0505456,18.7697306
36900,12.5974169,14.08782827,16.1263552,12.77194811,11.91045438,17.24496098,8.500657495,13.10545842,15.60841784,14.40848385,12.20621664,13.14150958,16.75914632,15.19929722,16.1509957,16.10749356,17.24308824,19.52253297,17.0505456,18.7878481
37200,12.59010884,13.96478033,15.84714239,12.50700784,11.72426132,16.90720463,8.500657495,13.10461536,15.61654393,14.41113426,12.01917935,13.18022941,16.75914632,15.19929722,16.1509957,16.10533235,17.24185703,19.52200615,17.0505456,18.8059656
37500,12.58280078,13.8417324,15.56792958,12.24206757,11.53806827,16.56944828,8.500657495,13.10377229,15.62467002,14.41378466,11.83214205,13.21894924,16.75914632,15.19929722,16.1509957,16.10317114,17.24062582,19.52147932,17.0505456,18.8240831
37800,12.57549271,13.71868446,15.28871676,11.9771273,11.35187521,16.23169193,8.500657495,13.10292923,15.63279612,14.41643507,11.64510475,13.25766906,16.75914632,15.19929722,16.1509957,16.10100993,17.23939461,19.5209525,17.0505456,18.8422006
38100,12.56818465,13.59563652,15.00950395,11.71218703,11.16568215,15.89393559,8.500657495,13.10208616,15.64092221,14.41908547,11.45806745,13.29638889,16.75914632,15.19929722,16.1509957,16.09884872,17.2381634,19.52042567,17.0505456,18.8603181
38400,12.56087658,13.47258858,14.73029113,11.44724677,10.9794891,15.55617924,8.500657495,13.1012431,15.6490483,14.42173588,11.27103016,13.33510872,16.75914632,15.19929722,16.1509957,16.09668751,17.23693219,19.51989885,17.0505456,18.8784356
38700,12.55356852,13.34954064,14.45107832,11.1823065,10.79329604,15.21842289,8.500657495,13.10040003,15.65717439,14.42438628,11.08399286,13.37382855,16.75914632,15.19929722,16.1509957,16.0945263,17.23570098,19.51937202,17.0505456,18.8965531
39000,12.54626045,13.2264927,14.17186551,10.91736623,10.60710299,14.88066654,8.500657495,13.09955696,15.66530049,14.42703669,10.89695556,13.41254837,16.75914632,15.19929722,16.1509957,16.09236509,17.23446977,19.5188452,17.0505456,18.9146706
39300,12.53895239,13.10344476,13.89265269,10.65242596,10.42090993,14.5429102,8.500657495,13.0987139,15.67342658,14.42968709,10.70991827,13.4512682,16.75914632,15.19929722,16.1509957,16.09020388,17.23323856,19.51831837,17.0505456,18.9327881
39600,12.53164432,12.98039682,13.61343988,10.38748569,10.23471688,14.20515385,8.500657495,13.09787083,15.68155267,14.4323375,10.52288097,13.48998803,16.75914632,15.19929722,16.1509957,16.08804267,17.23200735,19.51779155,17.0505456,18.9509056
39900,12.52433626,12.85734888,13.33422707,10.12254542,10.04852382,13.8673975,8.500657495,13.09702777,15.68967876,14.4349879,10.33584367,13.52870786,16.75914632,15.19929722,16.1509957,16.08588146,17.23077614,19.51726473,17.0505456,18.9690231
40200,12.51702819,12.73430094,13.05501425,9.857605156,9.862330763,13.52964115,8.500657495,13.0961847,15.69780486,14.43763831,10.14880638,13.56742769,16.75914632,15.19929722,16.1509957,16.08372026,17.22954493,19.5167379,17.0505456,18.98714061
40500,12.50972013,12.611253,12.77580144,9.592664888,9.676137707,13.19188481,8.500657495,13.09534163,15.70593095,14.44028871,9.961769079,13.60614751,16.75914632,15.19929722,16.1509957,16.08155905,17.22831372,19.51621108,17.0505456,19.00525811
40800,12.50241206,12.48820506,12.49658863,9.327724619,9.489944651,12.85412846,8.500657495,13.09449857,15.71405704,14.44293912,9.774731782,13.64486734,16.75914632,15.19929722,16.1509957,16.07939784,17.22708251,19.51568425,17.0505456,19.02337561
41100,12.495104,12.36515712,12.21737581,9.062784351,9.303751595,12.51637211,8.500657495,13.0936555,15.72218313,14.44558952,9.587694485,13.68358717,16.75914632,15.19929722,16.1509957,16.07723663,17.2258513,19.51515743,17.0505456,19.04149311
41400,12.48779594,12.24210918,11.938163,8.797844083,9.11755854,12.17861576,8.500657495,13.09281244,15.73030923,14.44823992,9.400657188,13.722307,16.75914632,15.19929722,16.1509957,16.07507542,17.22462009,19.5146306,17.0505456,19.05961061
41700,12.48048787,12.11906124,11.65895018,8.532903814,8.931365484,11.84085942,8.500657495,13.09196937,15.73843532,14.45089033,9.213619891,13.76102683,16.75914632,15.19929722,16.1509957,16.07291421,17.22338888,19.51410378,17.0505456,19.07772811
42000,12.47317981,11.9960133,11.37973737,8.267963546,8.745172428,11.50310307,8.500657495,13.09112631,15.74656141,14.45354073,9.026582594,13.79974665,16.75914632,15.19929722,16.1509957,16.070753,17.22215767,19.51357695,17.0505456,19.09584561
42300,12.46587174,11.87296536,11.10052456,8.003023278,8.558979372,11.16534672,8.500657495,13.09028324,15.7546875,14.45619114,8.839545297,13.83846648,16.75914632,15.19929722,16.1509957,16.06859179,17.22092647,19.51305013,17.0505456,19.11396311
42600,12.45856368,11.74991742,10.82131174,7.738083009,8.372786316,10.82759037,8.500657495,13.08944017,15.7628136,14.45884154,8.652508,13.87718631,16.75914632,15.19929722,16.1509957,16.06643058,17.21969526,19.51252331,17.0505456,19.13208061
42900,12.45125561,11.62686948,10.54209893,7.473142741,8.18659326,10.48983403,8.500657495,13.08859711,15.77093969,14.46149195,8.465470703,13.91590614,16.75914632,15.19929722,16.1509957,16.06426937,17.21846405,19.51199648,17.0505456,19.15019811
43200,12.44394755,11.50382154,10.26288612,7.208202473,8.000400204,10.15207768,8.500657495,13.08775404,15.77906578,14.46414235,8.278433406,13.95462596,16.75914632,15.19929722,16.1509957,16.06210816,17.21723284,19.51146966,17.0505456,19.16831561
43500,12.43663948,11.3807736,9.983673302,6.943262204,7.814207148,9.814321331,8.500657495,13.08691098,15.78719187,14.46679276,8.091396109,13.99334579,16.75914632,15.19929722,16.1509957,16.05994695,17.21600163,19.51094283,17.0505456,19.18643311
43800,12.42933142,11.25772566,9.704460488,6.678321936,7.628014092,9.476564984,8.500657495,13.08606791,15.79531797,14.46944316,7.904358812,14.03206562,16.75914632,15.19929722,16.1509957,16.05778574,17.21477042,19.51041601,17.0505456,19.20455061
44100,12.42202335,11.13467772,9.425247675,6.413381668,7.441821036,9.138808636,8.500657495,13.08522484,15.80344406,14.47209357,7.717321515,14.07078545,16.75914632,15.19929722,16.1509957,16.05562453,17.21353921,19.50988918,17.0505456,19.22266811
44400,12.41471529,11.01162978,9.146034861,6.148441399,7.25562798,8.801052288,8.500657495,13.08438178,15.81157015,14.47474397,7.530284218,14.10950528,16.75914632,15.19929722,16.1509957,16.05346332,17.212308,19.50936236,17.0505456,19.24078561
44700,12.40740723,10.88858184,8.866822047,5.883501131,7.069434924,8.463295941,8.500657495,13.08353871,15.81969624,14.47739438,7.343246921,14.1482251,16.75914632,15.19929722,16.1509957,16.05130211,17.21107679,19.50883553,17.0505456,19.25890311
45000,12.40009916,10.7655339,8.587609234,5.618560863,6.883241868,8.125539593,8.500657495,13.08269565,15.82782233,14.48004478,7.156209624,14.18694493,16.75914632,15.19929722,16.1509957,16.0491409,17.20984558,19.50830871,17.0505456,19.27702061
45300,12.3927911,10.64248596,8.30839642,5.353620594,6.697048813,7.787783246,8.500657495,13.08185258,15.83594843,14.48269519,6.969172327,14.22566476,16.75914632,15.19929722,16.1509957,16.0469797,17.20861437,19.50778189,17.0505456,19.29513812
45600,12.38548303,10.51943802,8.029183606,5.088680326,6.510855757,7.450026898,8.500657495,13.08100952,15.84407452,14.48534559,6.78213503,14.26438459,16.75914632,15.19929722,16.1509957,16.04481849,17.20738316,19.50725506,17.0505456,19.31325562
45900,12.37817497,10.39639008,7.749970793,4.823740058,6.324662701,7.112270551,8.500657495,13.08016645,15.85220061,14.487996,6.595097733,14.30310442,16.75914632,15.19929722,16.1509957,16.04265728,17.20615195,19.50672824,17.0505456,19.33137312
46200,12.3708669,10.27334214,7.470757979,4.558799789,6.138469645,6.774514203,8.500657495,13.07932338,15.8603267,14.4906464,6.408060436,14.34182424,16.75914632,15.19929722,16.1509957,16.04049607,17.20492074,19.50620141,17.0505456,19.34949062
46500,12.36355884,10.1502942,7.191545165,4.293859521,5.952276589,6.436757856,8.500657495,13.07848032,15.8684528,14.49329681,6.221023139,14.38054407,16.75914632,15.19929722,16.1509957,16.03833486,17.20368953,19.50567459,17.0505456,19.36760812
46800,12.35625077,10.02724626,6.912332352,4.028919253,5.766083533,6.099001508,8.500657495,13.07763725,15.87657889,14.49594721,6.033985842,14.4192639,16.75914632,15.19929722,16.1509957,16.03617365,17.20245832,19.50514776,17.0505456,19.38572562
47100,12.36018588,10.14507047,7.186594584,4.288149602,5.949427733,6.415850034,8.50128736,13.08143105,15.87928759,14.49859762,6.208621753,14.40958394,16.75945485,15.20051859,16.1509957,16.03725425,17.20307393,19.50447042,17.0505456,19.38863736
47400,12.364121,10.26289467,7.460856815,4.54737995,6.132771934,6.732698561,8.501917225,13.08522484,15.88199628,14.50124802,6.383257664,14.39990399,16.75976337,15.20173996,16.1509957,16.03833486,17.20368953,19.50379307,17.0505456,19.3915491
47700,12.36805611,10.38071888,7.735119047,4.806610299,6.316116134,7.049547087,8.50254709,13.08901864,15.88470498,14.50389843,6.557893575,14.39022403,16.7600719,15.20296133,16.1509957,16.03941546,17.20430514,19.50311573,17.0505456,19.39446084
48000,12.37199122,10.49854309,8.009381279,5.065840648,6.499460335,7.366395614,8.503176955,13.09281244,15.88741368,14.50654883,6.732529486,14.38054407,16.76038043,15.20418271,16.1509957,16.04049607,17.20492074,19.50243838,17.0505456,19.39737258
48300,12.37592633,10.61636729,8.283643511,5.325070997,6.682804535,7.68324414,8.50380682,13.09660623,15.89012238,14.50919923,6.907165397,14.37086411,16.76068895,15.20540408,16.1509957,16.04157667,17.20553635,19.50176103,17.0505456,19.40028432
48600,12.37986144,10.7341915,8.557905743,5.584301345,6.866148735,8.000092666,8.504436685,13.10040003,15.89283107,14.51184964,7.081801308,14.36118416,16.76099748,15.20662545,16.1509957,16.04265728,17.20615195,19.50108369,17.0505456,19.40319607
48900,12.38379655,10.85201571,8.832167975,5.843531694,7.049492936,8.316941193,8.50506655,13.10419383,15.89553977,14.51450004,7.256437219,14.3515042,16.761306,15.20784682,16.1509957,16.04373788,17.20676756,19.50040634,17.0505456,19.40610781
49200,12.38773167,10.96983991,9.106430207,6.102762043,7.232837136,8.633789719,8.505696415,13.10798762,15.89824847,14.51715045,7.43107313,14.34182424,16.76161453,15.2090682,16.1509957,16.04481849,17.20738316,19.499729,17.0505456,19.40901955
49500,12.39166678,11.08766412,9.380692439,6.361992392,7.416181337,8.950638245,8.50632628,13.11178142,15.90095717,14.51980085,7.605709041,14.33214429,16.76192306,15.21028957,16.1509957,16.04589909,17.20799877,19.49905165,17.0505456,19.41193129
49800,12.39560189,11.20548833,9.65495467,6.62122274,7.599525537,9.267486772,8.506956145,13.11557521,15.90366586,14.52245126,7.780344952,14.32246433,16.76223158,15.21151094,16.1509957,16.0469797,17.20861437,19.49837431,17.0505456,19.41484303
50100,12.399537,11.32331253,9.929216902,6.880453089,7.782869738,9.584335298,8.50758601,13.11936901,15.90637456,14.52510166,7.954980863,14.31278437,16.76254011,15.21273231,16.1509957,16.0480603,17.20922998,19.49769696,17.0505456,19.41775477
50400,12.40347211,11.44113674,10.20347913,7.139683438,7.966213938,9.901183825,8.508215875,13.12316281,15.90908326,14.52775207,8.129616774,14.30310442,16.76284864,15.21395368,16.1509957,16.0491409,17.20984558,19.49701962,17.0505456,19.42066651
50700,12.40740723,11.55896095,10.47774137,7.398913787,8.149558138,10.21803235,8.508845739,13.1269566,15.91179196,14.53040247,8.304252685,14.29342446,16.76315716,15.21517506,16.1509957,16.05022151,17.21046119,19.49634227,17.0505456,19.42357825
51000,12.41134234,11.67678515,10.7520036,7.658144135,8.332902339,10.53488088,8.509475604,13.1307504,15.91450065,14.53305288,8.478888596,14.2837445,16.76346569,15.21639643,16.1509957,16.05130211,17.21107679,19.49566492,17.0505456,19.42648999
51300,12.41527745,11.79460936,11.02626583,7.917374484,8.516246539,10.8517294,8.510105469,13.1345442,15.91720935,14.53570328,8.653524507,14.27406454,16.76377421,15.2176178,16.1509957,16.05238272,17.21169239,19.49498758,17.0505456,19.42940174
51600,12.41921256,11.91243357,11.30052806,8.176604833,8.69959074,11.16857793,8.510735334,13.13833799,15.91991805,14.53835369,8.828160418,14.26438459,16.76408274,15.21883917,16.1509957,16.05346332,17.212308,19.49431023,17.0505456,19.43231348
51900,12.42314767,12.03025777,11.57479029,8.435835182,8.88293494,11.48542646,8.511365199,13.14213179,15.92262675,14.54100409,9.002796329,14.25470463,16.76439127,15.22006054,16.1509957,16.05454393,17.2129236,19.49363289,17.0505456,19.43522522
52200,12.42708278,12.14808198,11.84905253,8.69506553,9.066279141,11.80227498,8.511995064,13.14592558,15.92533544,14.5436545,9.17743224,14.24502467,16.76469979,15.22128192,16.1509957,16.05562453,17.21353921,19.49295554,17.0505456,19.43813696
52500,12.4310179,12.26590619,12.12331476,8.954295879,9.249623341,12.11912351,8.512624929,13.14971938,15.92804414,14.5463049,9.352068151,14.23534472,16.76500832,15.22250329,16.1509957,16.05670514,17.21415481,19.4922782,17.0505456,19.4410487
52800,12.43495301,12.38373039,12.39757699,9.213526228,9.432967541,12.43597204,8.513254794,13.15351318,15.93075284,14.54895531,9.526704062,14.22566476,16.76531685,15.22372466,16.1509957,16.05778574,17.21477042,19.49160085,17.0505456,19.44396044
53100,12.43888812,12.5015546,12.67183922,9.472756577,9.616311742,12.75282056,8.513884659,13.15730697,15.93346154,14.55160571,9.701339973,14.2159848,16.76562537,15.22494603,16.1509957,16.05886635,17.21538602,19.4909235,17.0505456,19.44687218
53400,12.44282323,12.6193788,12.94610145,9.731986925,9.799655942,13.06966909,8.514514524,13.16110077,15.93617023,14.55425612,9.875975884,14.20630485,16.7659339,15.2261674,16.1509957,16.05994695,17.21600163,19.49024616,17.0505456,19.44978392
53700,12.44675834,12.73720301,13.22036368,9.991217274,9.983000143,13.38651761,8.515144389,13.16489457,15.93887893,14.55690652,10.0506118,14.19662489,16.76624242,15.22738878,16.1509957,16.06102756,17.21661723,19.48956881,17.0505456,19.45269567
54000,12.45069345,12.85502722,13.49462592,10.25044762,10.16634434,13.70336614,8.515774254,13.16868836,15.94158763,14.55955693,10.22524771,14.18694493,16.76655095,15.22861015,16.1509957,16.06210816,17.21723284,19.48889147,17.0505456,19.45560741
54300,12.45462857,12.97285142,13.76888815,10.50967797,10.34968854,14.02021467,8.516404119,13.17248216,15.94429633,14.56220733,10.39988362,14.17726497,16.76685948,15.22983152,16.1509957,16.06318877,17.21784844,19.48821412,17.0505456,19.45851915
54600,12.45856368,13.09067563,14.04315038,10.76890832,10.53303274,14.33706319,8.517033984,13.17627595,15.94700502,14.56485774,10.57451953,14.16758502,16.767168,15.23105289,16.1509957,16.06426937,17.21846405,19.48753678,17.0505456,19.46143089
54900,12.46249879,13.20849984,14.31741261,11.02813867,10.71637694,14.65391172,8.517663849,13.18006975,15.94971372,14.56750814,10.74915544,14.15790506,16.76747653,15.23227426,16.1509957,16.06534998,17.21907965,19.48685943,17.0505456,19.46434263
55200,12.4664339,13.32632404,14.59167484,11.28736902,10.89972114,14.97076025,8.518293714,13.18386355,15.95242242,14.57015854,10.92379135,14.1482251,16.76778506,15.23349564,16.1509957,16.06643058,17.21969526,19.48618208,17.0505456,19.46725437
55500,12.47036901,13.44414825,14.86593708,11.54659937,11.08306535,15.28760877,8.518923579,13.18765734,15.95513112,14.57280895,11.09842726,14.13854515,16.76809358,15.23471701,16.1509957,16.06751118,17.22031086,19.48550474,17.0505456,19.47016611
